Restaurant_ID,Restaurant_Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
912,TGI Friday's,1,Noida,"319-320, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3262056,28.5676834,"American, Tex-Mex",2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.5,Yellow,Good,1147
913,Thaal Vaadi,1,Noida,"310/311, 3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3261382,28.5680132,"North Indian, Rajasthani",1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,249
914,Thaaliwaalaa.com,1,Noida,"WP-04, C Block, Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3751945,28.5915785,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
915,The Amazing Buger's,1,Noida,"Shop 21, Godavari Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3397535,28.5651685,"Fast Food, Burger",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8
916,The Anna,1,Noida,"Shop 135, MSX Mall, Surajpur Site IV, Delhi NCR, Greater Noida, Noida","MSX Mall, Greater Noida","MSX Mall, Greater Noida, Noida",77.5279942,28.4580493,"Chinese, South Indian, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,19
917,The Backyard Chef,1,Noida,"Shop 1, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.3607512,28.5906666,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
918,The Bakery Mart,1,Noida,"Expressview Society, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3820118,28.5204779,Bakery,800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
919,The Beer Cafe,1,Noida,"2nd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida",Sector 34,"Sector 34, Noida",77.3536634,28.5743086,North Indian,1250,Indian Rupees(Rs.),No,No,No,No,3,0,White,Not rated,3
920,The Bento Cafe,1,Noida,"Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32085601,28.56730085,"Asian, Chinese, Japanese",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,316
921,The Big Buddha Grill,1,Noida,"4th Floor, Hoshiarpur Market, Sector 51, Noida",Sector 51,"Sector 51, Noida",77.366121,28.581868,"Cafe, Mexican",550,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2
922,The Big Chefs,1,Noida,"C-7/2, Near Shiv Mandir, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.3469342,28.5773502,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
923,The Big Chill Cakery,1,Noida,"Ground Floor, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32187994,28.56772693,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent,147
924,The Big Scoop,1,Noida,"B 103, Near B Block Park, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.347652,28.5744592,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
925,The Black Box,1,Noida,"Shop 1, Godavari Complex Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.340435,28.565446,"North Indian, Continental",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,6
926,The Butler & The Chef - Jaypee Greens,1,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida, Noida",77.521526,28.464167,Finger Food,2200,Indian Rupees(Rs.),Yes,No,No,No,4,0,White,Not rated,1
927,The Cake Expert's,1,Noida,"11, Block A-2, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38691278,28.53309132,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,63
928,The Cake Masters,1,Noida,"B-103, Near B Block Park, Sector 56, Noida",Sector 56,"Sector 56, Noida",77.3429861,28.6032453,"Bakery, Desserts",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,7
929,The Cake Shop,1,Noida,"Shop A-79, Opposite Kotak Mahindra Bank, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38716993,28.53395848,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
930,The Cake Xpress,1,Noida,"CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3144579,28.5812215,"Bakery, Desserts",250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,43
931,The Caspian,1,Noida,"B-1/14, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3624456,28.5708499,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.4,Red,Poor,56
932,The Chaiwalas,1,Noida,"Shop 1, Ground Floor, Tower B, Okaya Business Centre, Sector 62, Noida",Sector 62,"Sector 62, Noida",0,0,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9
933,The Chef,1,Noida,"5, Block 331 A, Gulmohar Market, Sector 15-A Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.310934,28.5773817,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,8
934,The Chickmunks Cafí©,1,Noida,"B-1/39 Central, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3623092,28.5706018,"Fast Food, Cafe, Italian, North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.2,Orange,Average,48
935,The Chickmunks Express,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.360571,28.565447,"Fast Food, Italian, North Indian, Chinese",1300,Indian Rupees(Rs.),No,Yes,Yes,No,3,3,Orange,Average,6
936,The Chinese Hut,1,Noida,"Shop 9-C, Amrapali Princely Market, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.38271,28.5645272,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10
937,The Choco Shop,1,Noida,"Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3682751,28.5571526,Bakery,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
938,The Coffee Bean & Tea Leaf,1,Noida,"3rd Floor, The Great India Place Mall, Sector 38 A, Near Sector 38, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.32540604,28.56721958,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,55
939,The Corporate Kitchen,1,Noida,"Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
940,The Dessert Table Company,1,Noida,"Flat 203, Tower 6, Parsvnath Prestige 2, Shrishti Welfare Society, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3863173,28.5189985,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,9
941,The Dhaba,1,Noida,"Shop 30, Amarpali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3812875,28.5665039,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
942,The Epicureans,1,Noida,"B-101, Near HDFC Bank, Sector 46, Near Sector 47, Noida",Sector 47,"Sector 47, Noida",77.3728126,28.5480976,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,20
943,The Feast Box,1,Noida,"Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3356291,28.5683367,"Chinese, Thai, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,3
944,The Fizz,1,Noida,"N-7, Opposite Axis Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32313555,28.57225971,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,80
945,The FLIP Cafe,1,Noida,"Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3623212,28.5697892,"Italian, Continental, North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,147
946,The Flip On Wheel,1,Noida,"Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.3323016,28.5494133,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
947,The Flying Pan,1,Noida,"201, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3137449,28.58180043,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
948,The Food Factory,1,Noida,"Shop 617, Chaudhary Complex, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3469331,28.5916807,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
949,The Frozen Factory,1,Noida,"2nd Floor, Near H&M, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",0,0,"Ice Cream, Desserts",350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,22
950,The Fusion Food Stand,1,Noida,"Shop 6, A-15, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3322975,28.5579718,"Chinese, Thai, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,40
951,The Gaming Vegas,1,Noida,"301, The Gaming Vegas, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3535737,28.5743001,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
952,The Golden Spoon,1,Noida,"Near SRS Value Bazar, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3367172,28.5538698,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
953,The Gourmet Shack,1,Noida,"L-1, Bishenpura, Sector 58, Noida",Sector 58,"Sector 58, Noida",77.35685091,28.60756944,"Continental, American",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,15
954,The Grand,1,Noida,"G-5, Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",77.367188,28.5578518,"Raw Meats, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
955,The Great Kabab Factory,1,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3218102,28.57210424,"North Indian, Mughlai",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,540
956,The Grill @ 76,1,Noida,"Shop 51, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3821963,28.5665424,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,42
957,The Hangout-Deli,1,Noida,"320-A, 3rd Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.32321292,28.5677509,"Continental, Lebanese, Mexican",1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
958,The Hunger Cure,1,Noida,"RN-23, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3707797,28.6187885,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,9
959,The Kebab Company,1,Noida,"Shop 17, Phool Singh Complex, Opposite Pathway School, Sector 104, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",77.36600563,28.53925998,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,21
960,The Kitchen,1,Noida,"Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3264863,28.57003427,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,47
961,The Kitchen,1,Noida,"G-25, Savitri Market, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.3394417,28.5791986,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,20
962,The Kitchen Factory,1,Noida,"A-26, Sector 3, Noida",Sector 3,"Sector 3, Noida",77.3173563,28.5810132,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
963,The Munchkart Cafe,1,Noida,"Shop 38, Godavari Shopping Complex, Arun Vihar, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.34018199,28.56528114,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,34
964,The New Koyla Kitchen,1,Noida,"162-A, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38676123,28.53422092,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,36
965,The Noodle Box Co.,1,Noida,"B-1/26, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3617899,28.5704635,"Chinese, Thai, Asian",750,Indian Rupees(Rs.),Yes,No,No,No,2,2.4,Red,Poor,137
966,The Noodle Co,1,Noida,"39-40, Omaxe NRI City Centre, Omega 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5112854,28.4634563,"Thai, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,8
967,The Patiala Kkitchen,1,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32216291,28.57199854,North Indian,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,332
968,The Punjabiis Restro Bar,1,Noida,"325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253979,28.5671588,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,395
969,The Roll Van,1,Noida,"Plot 1, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.3451396,28.5503712,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
970,The Roll Van,1,Noida,"Plot 1, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3826397,28.5208059,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
971,The Royal Kitchen,1,Noida,"Shop 4, Paras Tierea Commercial Complex, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413356,28.5078125,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
972,The Saffron Boutique,1,Noida,"26 & 27 Ashirwaad Complex, Sector 104, Near, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.36664299,28.53934598,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,4,Green,Very Good,175
973,The Saffron Plant Restaurant,1,Noida,"The Club, Amrapali Sapphire, Sector 45, Near Sector 44, Noida",Sector 44,"Sector 44, Noida",0,0,"Chinese, North Indian, Mughlai",700,Indian Rupees(Rs.),Yes,No,No,No,2,0,White,Not rated,0
974,The Smoke Factory,1,Noida,"Gardens Galleria Mall, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.321853,28.5649859,"North Indian, Italian, Chinese",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,240
975,The Square Meal,1,Noida,"Ginger Hotel, 46/1-A, Block H, Sector 63, Noida",Sector 63,"Sector 63, Noida",0,0,"North Indian, South Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,0,White,Not rated,0
976,The Tandoori Village,1,Noida,"J-57, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32376587,28.56837474,"North Indian, Mughlai, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,247
977,The Taste,1,Noida,"Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3678243,28.5574263,"Bakery, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,7
978,The Tasty Corner,1,Noida,"C-block, Shop 31, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3355321,28.5919342,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
979,The Urban Chulha,1,Noida,"I-10, Harola, Near Sector 5, Noida",Sector 5,"Sector 5, Noida",77.3245004,28.5878734,North Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,87
980,The Yellow Chilli,1,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32239123,28.57149032,"North Indian, Mughlai",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,222
981,The Zaika King,1,Noida,"Shop X-1 A, 17, Behind Metro Hospital, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338294,28.597161,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
982,Thee Pot,1,Noida,"Shop 17, Godavari Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3399353,28.5653929,"Cafe, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,80
983,Theos,1,Noida,"3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",0,0,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,13
984,Theos,1,Noida,"B-1/20, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3619175,28.570603,"Desserts, Bakery, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,516
985,Theyö_Ÿö«ó,1,Noida,"A2/11, First Floor, Sector 110 Main Market, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38501411,28.52840456,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,13
986,Thirsty Scholar Cafe,1,Noida,"SF-256, 2nd Floor, Ansal Plaza Mall, Near Pari Chowk, Greater Noida, Noida","Ansal Plaza Mall, Greater Noida","Ansal Plaza Mall, Greater Noida, Noida",77.5077014,28.4642008,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,45
987,Tibb's Frankie,1,Noida,"Food Court, Shopping Planet, Near Value Bazaar, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3727931,28.5551493,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,22
988,Tiffin Man House,1,Noida,"N 97, Behind Fortis Hospital, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.369567,28.6188035,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
989,Tiffinhunt,1,Noida,"N-198, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3386901,28.5923266,North Indian,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
990,Tikka Express meets Chennai Express,1,Noida,"Shop UG 15-16, Amrapali Zodiac Society, Sector 120, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3992328,28.585231,"Fast Food, North Indian, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
991,Time To Tea,1,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3536634,28.5743086,"Tea, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5
992,Time to Tea,1,Noida,"C-98/27, Jain Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3620072,28.5689975,"Fast Food, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,66
993,Tiwari Hot Pot,1,Noida,"B-50, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.3770285,28.616674,"North Indian, Chinese, South Indian",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,11
994,Tod-Bistro Cafe,1,Noida,"G-10, Parshavnath Bibhav Plaza, Alpha 1, Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5134341,28.4725411,Fast Food,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
995,Top Breads,1,Noida,"K-4, Ground Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32339572,28.57070886,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,420
996,Top Burger,1,Noida,"Shop 3N4, Block Y, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3440914,28.5969249,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
997,Top Food,1,Noida,"Plot K, Near Watertank, NSEZ, Phase 2,  Near Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
998,Tpot,1,Noida,"A-14, Eco Towers, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.3306028,28.5445167,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,20
999,Tpot,1,Noida,"Ground Floor, Urbtech Matrix Towers, Opposite Jaypee  Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3732546,28.5152596,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
1000,Truffle Muffle,1,Noida,"Sector 29, Noida",Sector 29,"Sector 29, Noida",77.3352692,28.5673735,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,37
1001,Turquoise Cottage - TC Original 1997,1,Noida,"205-206, 1st Floor, Gardens Galleria Mall, Plot A-2, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3214674,28.5648242,"Continental, American, Italian, Mediterranean",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,240
1002,Turquoise Turkish Ice-cream,1,Noida,"Ground Floor, The Great India Palace Mall, Sector 38-A, Near, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3265645,28.5680759,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,11
1003,Twenty Four Seven,1,Noida,"1-2, D Block, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32466508,28.57117762,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,45
1004,Twenty Four Seven,1,Noida,"Dolly Motors, Indian Oil Petrol Pump, Near 12-22 Market, Near Noida Stadium, Plot 4, Sector 21 A, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.3386645,28.5921841,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
1005,Twenty Four Seven,1,Noida,"RK Service Station, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3583449,28.5614837,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
1006,Twenty Four Seven,1,Noida,"M/S Jain Service Station, Indian Oil Petrol Pump, Sector 54, Near Sector 57, Noida",Sector 57,"Sector 57, Noida",77.3545409,28.6005354,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
